ID;VL_FATU;VL_SLDO;DT_ABRT;DS_CNAE;DT_REFE;IDADE_ANOS;MOMENTO_VIDA;VL_TOTAL_RECEBIDO;VL_TOTAL_PAGO
CNPJ_08688;10806157;-546842;2000-12-21;Televisão por assinatura;2025-05-31;24;Declínio;27495;6486036
CNPJ_08689;1311971;144297;2016-01-25;Transporte ferroviário de carga;2025-05-31;9;Maturidade;148796;2697
CNPJ_08690;197272;-153;2022-01-04;Obras de infraestrutura elétrica;2025-05-31;3;Expansão;64872;76490
CNPJ_08683;2094217;-1635;2014-06-20;Serviços de tecnologia da informação;2025-05-31;11;Declínio;50;0
CNPJ_08674;289112;6365;2022-11-27;Televisão por assinatura;2025-05-31;3;Expansão;0;27
CNPJ_08711;116042;-8260;2019-09-19;Defesa nacional;2025-05-31;6;Maturidade;59;0
CNPJ_08713;2336020;153359;2021-02-27;Cultivo de soja;2025-05-31;4;Expansão;169;0
CNPJ_08734;2816193;174658;2014-10-11;Produção cinematográfica;2025-05-31;11;Declínio;0;9432
CNPJ_08735;20104262;-1068319;2006-01-05;Geração de energia elétrica;2025-05-31;19;Declínio;0;0
CNPJ_08736;136584;5475;2022-09-09;Comércio varejista de alimentos;2025-05-31;3;Expansão;0;0
CNPJ_08737;1043555;14460;2016-12-28;Fabricação de caminhões e ônibus;2025-05-31;8;Maturidade;0;163
CNPJ_08738;207551;4586;2023-10-22;Transporte rodoviário de carga;2025-05-31;2;Expansão;57;86
CNPJ_08739;913507;84429;2021-03-03;Hotéis e pousadas;2025-05-31;4;Expansão;34;0
CNPJ_08740;107785;6214;2019-09-15;Construção de barragens;2025-05-31;6;Maturidade;5996;0
CNPJ_08741;178287;6121;2022-12-04;Comércio atacadista de calçados;2025-05-31;2;Expansão;5215;67
CNPJ_08742;139959;11335;2023-06-23;Televisão por assinatura;2025-05-31;2;Expansão;0;931
CNPJ_08743;101995;6718;2020-03-21;Defesa nacional;2025-05-31;5;Maturidade;323518;157231
CNPJ_08744;317976;-11723;2019-11-19;Construção de rodovias;2025-05-31;6;Maturidade;26997841;11200100
CNPJ_08745;2432811;188279;2014-08-15;Cultivo de arroz;2025-05-31;11;Declínio;177;0
CNPJ_08746;278779;-14345;2020-02-17;Restaurantes e similares;2025-05-31;5;Maturidade;13232;0
CNPJ_08747;1988251;100633;2017-10-22;Atividades de bancos múltiplos;2025-05-31;8;Maturidade;0;0
CNPJ_09998;1246389;-94716;2018-07-27;Comércio atacadista de medicamentos;2025-05-31;7;Maturidade;0;424
CNPJ_08733;289067;-109;2022-12-19;Armazenamento geral;2025-05-31;2;Expansão;0;0
CNPJ_08732;1249642;162497;2015-12-30;Hotéis e pousadas;2025-05-31;9;Maturidade;205141;5772020
CNPJ_08731;6599902;507809;2004-07-09;Distribuição de energia elétrica;2025-05-31;21;Declínio;0;19
CNPJ_08730;15642121;-1183090;2020-10-31;Cultivo de trigo;2025-05-31;5;Maturidade;28232256;4657631
CNPJ_08714;68635764;631219;2014-02-01;Armazenamento geral;2025-05-31;11;Declínio;0;0
CNPJ_08715;1742903;-114014;2016-12-26;Saneamento básico;2025-05-31;8;Maturidade;50;0
CNPJ_08716;25145122;1096872;2012-07-30;Transporte rodoviário de carga;2025-05-31;13;Declínio;17261;11230
CNPJ_08717;2778713;89366;2021-02-15;Administração pública;2025-05-31;4;Expansão;0;102
CNPJ_08718;28815414;-2619357;2001-04-05;Televisão aberta;2025-05-31;24;Declínio;0;14
CNPJ_08719;927471;-38461;2017-02-22;Comércio atacadista de alimentos;2025-05-31;8;Maturidade;114256;4082
CNPJ_08720;210171;-5270;2022-05-03;Comércio atacadista de tecidos;2025-05-31;3;Expansão;48;55
CNPJ_08712;91044;1297;2023-11-27;Engenharia civil;2025-05-31;2;Expansão;417;0
CNPJ_08721;990694;-109856;2018-11-01;Montagem industrial;2025-05-31;7;Maturidade;0;43
CNPJ_08723;2479224;363521;2021-10-30;Montagem industrial;2025-05-31;4;Expansão;0;739
CNPJ_08724;52041770;-5054176;2010-12-26;Cultivo de soja;2025-05-31;14;Declínio;13414;0
CNPJ_08725;1960303;-40935;2018-04-25;Padaria e confeitaria;2025-05-31;7;Maturidade;0;0
CNPJ_08726;250191;-7451;2022-07-21;Construção de rodovias;2025-05-31;3;Expansão;4211;0
CNPJ_08727;186544749;13257073;2012-11-29;Telecomunicações sem fio;2025-05-31;13;Declínio;0;407
CNPJ_08728;1436994;-96711;2019-01-17;Planos de saúde;2025-05-31;6;Maturidade;358;0
CNPJ_08729;123408;8873;2021-08-04;Padaria e confeitaria;2025-05-31;4;Expansão;16;52
CNPJ_08722;252811;-19923;2022-12-17;Fabricação de caminhões e ônibus;2025-05-31;2;Expansão;0;61
CNPJ_08673;250465;27410;2022-02-21;Engenharia civil;2025-05-31;3;Expansão;0;156
CNPJ_08672;2049017;-118449;2020-02-26;Construção de rodovias;2025-05-31;5;Maturidade;50;57
CNPJ_08671;988788;-56195;2020-02-08;Armazenamento geral;2025-05-31;5;Maturidade;7206841;4606770
CNPJ_08616;216093;4211;2019-06-30;Produção cinematográfica;2025-05-31;6;Maturidade;54;0
CNPJ_08617;1990984;-176650;2021-02-08;Comércio atacadista de tecidos;2025-05-31;4;Expansão;17318636;3676011
CNPJ_08618;114350;2792;2019-12-25;Saneamento básico;2025-05-31;5;Maturidade;1221;0
CNPJ_08619;717742;58917;2018-04-21;Correios e entregas expressas;2025-05-31;7;Maturidade;0;305
CNPJ_08620;1340602;-75337;2018-06-13;Planos de saúde;2025-05-31;7;Maturidade;449;180
CNPJ_08621;452178;34419;2014-01-28;Hotéis e pousadas;2025-05-31;11;Declínio;1843326;612795
CNPJ_08622;2895098;216848;2017-06-07;Comércio atacadista de calçados;2025-05-31;8;Maturidade;1033;0
CNPJ_08623;155079;-15445;2020-12-26;Restaurantes e similares;2025-05-31;4;Expansão;8079;739
CNPJ_08624;33752455;1734998;2005-03-28;Comércio atacadista de alimentos;2025-05-31;20;Declínio;5623785;1134956
CNPJ_08625;40714397;1969687;2013-09-11;Atividades hospitalares;2025-05-31;12;Declínio;0;0
CNPJ_08626;2229300;205382;2017-02-01;Saneamento básico;2025-05-31;8;Maturidade;673;108
CNPJ_08627;287221;27264;2023-04-09;Distribuição de energia elétrica;2025-05-31;2;Expansão;0;1062
CNPJ_08628;1082571;68338;2019-07-19;Consultoria empresarial;2025-05-31;6;Maturidade;0;0
CNPJ_08629;68236926;-3246597;1999-12-09;Armazenamento geral;2025-05-31;25;Declínio;8489;0
CNPJ_08630;161601;15350;2020-05-12;Construção de rodovias;2025-05-31;5;Maturidade;50;0
CNPJ_08615;2479729;192723;2021-10-22;Telecomunicações sem fio;2025-05-31;4;Expansão;32;0
CNPJ_08614;254189;-25189;2023-08-05;Construção de barragens;2025-05-31;2;Expansão;1056;13
CNPJ_08613;2662906;-374045;2019-09-26;Obras de infraestrutura elétrica;2025-05-31;6;Maturidade;10755;4882
CNPJ_08612;17792108;731104;2004-09-30;Extração de minério de ferro;2025-05-31;21;Declínio;11447007;2119240
CNPJ_08596;2818554;-209805;2022-09-27;Administração pública;2025-05-31;3;Expansão;9639;3830653
CNPJ_08597;277475;-5669;2023-07-07;Fabricação de papel;2025-05-31;2;Expansão;0;0
CNPJ_08598;5610298;-130840;1999-11-28;Transporte rodoviário de carga;2025-05-31;26;Declínio;0;3570
CNPJ_08599;182659;-5967;2020-04-07;Distribuição de energia elétrica;2025-05-31;5;Maturidade;62;0
CNPJ_08600;156485;4530;2021-04-21;Educação superior;2025-05-31;4;Expansão;3641;0
CNPJ_08601;81264;5549;2021-01-29;Montagem industrial;2025-05-31;4;Expansão;448687;11447
CNPJ_08602;12895549;-756764;2021-10-12;Produção de ferro-gusa;2025-05-31;4;Expansão;0;19
CNPJ_08631;109161855;7297815;1994-07-27;Obras de infraestrutura elétrica;2025-05-31;31;Declínio;0;67
CNPJ_08603;73146611;9045004;2002-02-20;Televisão por assinatura;2025-05-31;23;Declínio;3780;3155
CNPJ_08605;100871110;-5135674;1997-10-05;Padaria e confeitaria;2025-05-31;28;Declínio;41265;20001
CNPJ_08606;1974092;-184713;2020-03-02;Fabricação de papel;2025-05-31;5;Maturidade;43;100
CNPJ_08607;2115167;17139;2019-08-21;Cultivo de soja;2025-05-31;6;Maturidade;920;1144
CNPJ_08608;2323014;164162;2022-10-27;Comércio varejista de combustíveis;2025-05-31;3;Expansão;32;0
CNPJ_08609;924165;-83205;2015-11-17;Construção de edifícios;2025-05-31;10;Declínio;51228;0
CNPJ_08610;2585044;-74158;2021-03-29;Comércio varejista de alimentos;2025-05-31;4;Expansão;60;67
CNPJ_08611;2687415;-220155;2014-02-28;Montagem industrial;2025-05-31;11;Declínio;35;0
CNPJ_08604;1241423;-60549;2015-06-16;Saneamento básico;2025-05-31;10;Declínio;12224;71225
CNPJ_08632;2914871;-35925;2017-07-13;Fabricação de móveis;2025-05-31;8;Maturidade;0;80
CNPJ_08633;2683413;-266490;2022-12-19;Construção de edifícios;2025-05-31;2;Expansão;2123;358
CNPJ_08634;177391108;-15694951;2012-08-02;Administração pública;2025-05-31;13;Declínio;0;646
CNPJ_08655;104994;3975;2020-10-29;Armazenamento geral;2025-05-31;5;Maturidade;464536;279447
CNPJ_08656;2070287;-21632;2015-10-30;Construção de edifícios;2025-05-31;10;Declínio;0;106
CNPJ_08657;122536;-3142;2019-08-01;Produção de alumínio;2025-05-31;6;Maturidade;212652;192535
CNPJ_08658;112080;1540;2019-11-04;Educação superior;2025-05-31;6;Maturidade;65487;119
CNPJ_08659;264229;-2078;2021-05-19;Geração de energia elétrica;2025-05-31;4;Expansão;0;0
CNPJ_08660;70858417;-1193938;2013-02-24;Planos de saúde;2025-05-31;12;Declínio;133195;58703
CNPJ_08661;117830309;4762338;1995-05-04;Saneamento básico;2025-05-31;30;Declínio;0;0
CNPJ_08654;830723;-49377;2021-04-10;Defesa nacional;2025-05-31;4;Expansão;0;0
CNPJ_08662;253042;-26503;2019-05-04;Educação superior;2025-05-31;6;Maturidade;0;0
CNPJ_08664;126684124;8405380;2006-09-26;Fabricação de produtos químicos;2025-05-31;19;Declínio;0;0
CNPJ_08665;137654185;3489259;2001-02-15;Administração pública;2025-05-31;24;Declínio;11507;0
CNPJ_08666;206995;-14030;2020-06-12;Padaria e confeitaria;2025-05-31;5;Maturidade;369635;54403
CNPJ_08667;1203493;90750;2019-01-17;Fabricação de papel;2025-05-31;6;Maturidade;6828;5067
CNPJ_08668;2877988;-155441;2017-09-06;Construção de barragens;2025-05-31;8;Maturidade;20;0
CNPJ_08669;323336;-13170;2016-12-23;Restaurantes e similares;2025-05-31;8;Maturidade;0;37
CNPJ_08670;28150831;-1613291;2017-03-09;Atividades hospitalares;2025-05-31;8;Maturidade;0;4912
CNPJ_08663;247435;-1055;2023-07-10;Engenharia civil;2025-05-31;2;Expansão;400;0
CNPJ_08439;140381516;3171053;2011-09-04;Comércio atacadista de bebidas;2025-05-31;14;Declínio;381;0
CNPJ_08653;11805902;-252236;2007-01-11;Comércio atacadista de medicamentos;2025-05-31;18;Declínio;0;193
CNPJ_08651;273853;19527;2020-01-29;Serviços de tecnologia da informação;2025-05-31;5;Maturidade;0;34743
CNPJ_08635;1426224;84177;2021-05-15;Cultivo de arroz;2025-05-31;4;Expansão;0;34
CNPJ_08636;53638;4219;2020-03-06;Cultivo de soja;2025-05-31;5;Maturidade;672;0
CNPJ_08637;6637634;-283377;2016-08-27;Atividades hospitalares;2025-05-31;9;Maturidade;10;367
CNPJ_08638;90673;8453;2023-03-24;Geração de energia elétrica;2025-05-31;2;Expansão;0;7131
CNPJ_08639;25567205;1096540;2002-12-29;Comércio atacadista de alimentos;2025-05-31;22;Declínio;248;0
CNPJ_08640;124866;-1987;2022-04-30;Consultoria empresarial;2025-05-31;3;Expansão;2800;0
CNPJ_08641;2730993;-203477;2019-10-13;Cultivo de milho;2025-05-31;6;Maturidade;6417;0
CNPJ_08652;195421495;-1098445;2009-05-04;Comércio atacadista de alimentos;2025-05-31;16;Declínio;1669;12969
CNPJ_08642;507679;-16266;2019-09-03;Construção de barragens;2025-05-31;6;Maturidade;42;0
CNPJ_08644;2343503;93808;2018-09-29;Extração de minério de ferro;2025-05-31;7;Maturidade;17701;11415
CNPJ_08645;140046;-17530;2023-11-08;Produção de ferro-gusa;2025-05-31;2;Expansão;1689;0
CNPJ_08646;163497077;-661120;2003-05-20;Comércio atacadista de alimentos;2025-05-31;22;Declínio;479;0
CNPJ_08647;219598;-4509;2019-08-04;Fabricação de produtos químicos;2025-05-31;6;Maturidade;232;0
CNPJ_08648;519192;-31101;2021-08-24;Fabricação de produtos químicos;2025-05-31;4;Expansão;0;3370
CNPJ_08649;8240730;737979;1999-06-24;Construção de barragens;2025-05-31;26;Declínio;0;300
CNPJ_08650;203883;19546;2021-05-12;Educação superior;2025-05-31;4;Expansão;0;138
CNPJ_08643;233750;19619;2022-10-10;Produção de alumínio;2025-05-31;3;Expansão;15834262;7422780
CNPJ_07500;76581;7193;2021-09-09;Produção cinematográfica;2025-05-31;4;Expansão;0;1576
CNPJ_08438;153610;12672;2019-01-26;Fabricação de caminhões e ônibus;2025-05-31;6;Maturidade;137603;149470
CNPJ_08436;1361723;-19858;2018-09-05;Defesa nacional;2025-05-31;7;Maturidade;57;0
CNPJ_08225;2331947;-12544;2015-07-26;Extração de petróleo e gás natural;2025-05-31;10;Declínio;11437;0
CNPJ_08226;1785651;156656;2019-10-24;Defesa nacional;2025-05-31;6;Maturidade;3903;6257
CNPJ_08227;155960;3981;2022-05-14;Comércio atacadista de alimentos;2025-05-31;3;Expansão;4416490;3462901
CNPJ_08228;2711734;-108909;2021-07-29;Transporte rodoviário de carga;2025-05-31;4;Expansão;0;9
CNPJ_08229;2918728;298669;2016-04-17;Extração de minério de ferro;2025-05-31;9;Maturidade;42104;0
CNPJ_08230;206840;14643;2022-01-03;Comércio varejista de combustíveis;2025-05-31;3;Expansão;9722;5396424
CNPJ_08231;270427;10225;2020-04-14;Televisão aberta;2025-05-31;5;Maturidade;0;142538
CNPJ_08232;2445445;156480;2014-06-22;Cultivo de milho;2025-05-31;11;Declínio;0;409
CNPJ_08233;283096;-4850;2022-05-24;Padaria e confeitaria;2025-05-31;3;Expansão;4876;17303
CNPJ_08234;13475068;1155323;2002-12-04;Construção de barragens;2025-05-31;22;Declínio;146088;0
CNPJ_08235;50371;-5809;2022-09-20;Hotéis e pousadas;2025-05-31;3;Expansão;2551;0
CNPJ_08236;197738;-18673;2020-08-21;Consultoria empresarial;2025-05-31;5;Maturidade;6816;5960
CNPJ_08237;153807149;-8956361;2010-05-02;Cultivo de arroz;2025-05-31;15;Declínio;0;0
CNPJ_08238;132426;16676;2019-11-06;Correios e entregas expressas;2025-05-31;6;Maturidade;19;15
CNPJ_08239;18011905;1406810;2001-01-03;Produção de alumínio;2025-05-31;24;Declínio;14918171;4919428
CNPJ_08224;1670768;-8121;2022-10-23;Comércio atacadista de medicamentos;2025-05-31;3;Expansão;255;0
CNPJ_08223;1975949;163623;2022-08-30;Restaurantes e similares;2025-05-31;3;Expansão;365357;131756
CNPJ_08222;26767912;-1126618;2016-03-13;Engenharia civil;2025-05-31;9;Maturidade;0;67
CNPJ_08221;63119;-4906;2021-07-22;Cultivo de soja;2025-05-31;4;Expansão;0;31
CNPJ_08205;425513;-29564;2016-05-10;Construção de rodovias;2025-05-31;9;Maturidade;0;0
CNPJ_08206;1945158;-205860;2017-06-19;Cultivo de milho;2025-05-31;8;Maturidade;70;24
CNPJ_08207;426144;35263;2022-05-31;Construção de barragens;2025-05-31;3;Expansão;533716;384420
CNPJ_08208;215426;-3944;2023-12-24;Correios e entregas expressas;2025-05-31;1;Início;125118;2482
CNPJ_08209;85463849;-6327470;2012-07-29;Cultivo de trigo;2025-05-31;13;Declínio;9467279;3045221
CNPJ_08210;207153;2853;2019-12-16;Televisão aberta;2025-05-31;5;Maturidade;415023;73588
CNPJ_08211;1211889;-10368;2018-08-21;Atividades hospitalares;2025-05-31;7;Maturidade;8521887;4370282
CNPJ_08240;1774983;78203;2018-05-14;Televisão por assinatura;2025-05-31;7;Maturidade;5731712;5556695
CNPJ_08212;729091;-23526;2016-09-13;Comércio atacadista de tecidos;2025-05-31;9;Maturidade;11506;3648
CNPJ_08214;20485425;2728160;2010-09-25;Montagem industrial;2025-05-31;15;Declínio;0;0
CNPJ_08215;256424;14281;2020-12-23;Geração de energia elétrica;2025-05-31;4;Expansão;137568;3151363
CNPJ_08216;848466;-29424;2016-01-08;Construção de barragens;2025-05-31;9;Maturidade;0;0
CNPJ_08217;2467272;216059;2014-03-30;Administração pública;2025-05-31;11;Declínio;5667;0
CNPJ_08218;1186450;16771;2017-01-03;Cultivo de trigo;2025-05-31;8;Maturidade;19;0
CNPJ_08219;38374553;902580;2000-03-02;Transporte ferroviário de carga;2025-05-31;25;Declínio;30;14
CNPJ_08220;106109105;-2334604;2001-11-25;Construção de barragens;2025-05-31;24;Declínio;15;50
CNPJ_08213;181524619;-15275686;1997-12-27;Fabricação de produtos químicos;2025-05-31;27;Declínio;72;88
CNPJ_08204;85383317;-7632054;2008-03-08;Produção de alumínio;2025-05-31;17;Declínio;7973504;1099172
CNPJ_08241;1051880;-57648;2019-10-03;Saneamento básico;2025-05-31;6;Maturidade;85133;3742940
CNPJ_08243;159811;11426;2023-05-29;Fabricação de móveis;2025-05-31;2;Expansão;51;65
CNPJ_08264;148608;3125;2021-06-21;Comércio atacadista de alimentos;2025-05-31;4;Expansão;168174;2916076
CNPJ_08265;545029;-27513;2018-01-08;Produção de ferro-gusa;2025-05-31;7;Maturidade;1880;1274
CNPJ_08266;75132;7310;2023-05-23;Extração de minério de ferro;2025-05-31;2;Expansão;0;267
CNPJ_08267;1263256;9005;2014-06-04;Televisão aberta;2025-05-31;11;Declínio;515;654
CNPJ_08268;128942;11728;2020-04-06;Fabricação de móveis;2025-05-31;5;Maturidade;0;1478
CNPJ_08269;218074;-20876;2020-02-08;Engenharia civil;2025-05-31;5;Maturidade;15244;31
CNPJ_08270;202637;8846;2019-09-13;Televisão aberta;2025-05-31;6;Maturidade;104614;0
CNPJ_08271;1410851;123209;2017-11-08;Fabricação de móveis;2025-05-31;8;Maturidade;0;0
CNPJ_08272;149909;-5732;2020-08-29;Fabricação de caminhões e ônibus;2025-05-31;5;Maturidade;7104;329
CNPJ_08273;217362;-15090;2021-11-17;Cultivo de milho;2025-05-31;4;Expansão;0;0
CNPJ_08274;2548953;-70316;2015-03-29;Produção de alumínio;2025-05-31;10;Declínio;0;125
CNPJ_08275;1092714;10921;2019-05-20;Padaria e confeitaria;2025-05-31;6;Maturidade;9473;0
CNPJ_08276;2037819;-190559;2016-04-17;Fabricação de automóveis;2025-05-31;9;Maturidade;17604514;5196006
CNPJ_08277;12062180;865364;2008-11-20;Planos de saúde;2025-05-31;17;Declínio;10283;0
CNPJ_08278;1598982;94856;2022-08-31;Fabricação de produtos químicos;2025-05-31;3;Expansão;247;373
CNPJ_08263;246567;14120;2023-01-08;Telecomunicações sem fio;2025-05-31;2;Expansão;30414486;8119574
CNPJ_08262;1830708;83085;2016-10-27;Comércio atacadista de medicamentos;2025-05-31;9;Maturidade;47;0
CNPJ_08261;585707;57001;2020-08-02;Comércio atacadista de medicamentos;2025-05-31;5;Maturidade;275;0
CNPJ_08260;2880385;-17010;2018-04-10;Televisão aberta;2025-05-31;7;Maturidade;87496;1878749
CNPJ_08244;4082378;-481339;2003-05-25;Atividades de bancos múltiplos;2025-05-31;22;Declínio;0;0
CNPJ_08245;64063;4001;2020-08-03;Engenharia civil;2025-05-31;5;Maturidade;0;131
CNPJ_08246;1635097;-34031;2016-11-30;Atividades hospitalares;2025-05-31;8;Maturidade;139;56
CNPJ_08247;23051170;2220811;2011-04-11;Transporte rodoviário de carga;2025-05-31;14;Declínio;453;0
CNPJ_08248;23138819;2295017;2000-05-12;Comércio atacadista de bebidas;2025-05-31;25;Declínio;394973;56009
CNPJ_08249;271810;25287;2023-06-24;Cultivo de trigo;2025-05-31;2;Expansão;111;29
CNPJ_08250;15358632;-1066942;1999-03-08;Fabricação de caminhões e ônibus;2025-05-31;26;Declínio;107;25
CNPJ_08242;163589469;4399993;1994-11-13;Hotéis e pousadas;2025-05-31;31;Declínio;152595;54977
CNPJ_08251;14927375;1486751;2011-03-19;Administração pública;2025-05-31;14;Declínio;4415817;853713
CNPJ_08253;629538;-12497;2022-01-23;Comércio atacadista de alimentos;2025-05-31;3;Expansão;3105264;4055981
CNPJ_08254;78636;-5013;2023-12-11;Produção cinematográfica;2025-05-31;1;Início;688;5378
CNPJ_08255;170682150;14889620;2014-10-07;Educação superior;2025-05-31;11;Declínio;0;106
CNPJ_08256;9848800;237819;2014-02-24;Produção de alumínio;2025-05-31;11;Declínio;62;0
CNPJ_08257;296262;-24084;2021-01-30;Fabricação de automóveis;2025-05-31;4;Expansão;258284;81902
CNPJ_08258;2321881;-14169;2017-09-04;Construção de edifícios;2025-05-31;8;Maturidade;0;0
CNPJ_08259;1136346;-79051;2020-10-25;Consultoria empresarial;2025-05-31;5;Maturidade;0;0
CNPJ_08252;9769666;-572212;2000-04-08;Fabricação de caminhões e ônibus;2025-05-31;25;Declínio;0;64
CNPJ_08279;11574785;-1576925;2020-04-06;Saneamento básico;2025-05-31;5;Maturidade;0;442
CNPJ_08203;2813843;223909;2018-03-21;Extração de petróleo e gás natural;2025-05-31;7;Maturidade;59;95
CNPJ_08201;429119;-39441;2014-02-08;Comércio atacadista de calçados;2025-05-31;11;Declínio;0;66
CNPJ_08147;2970328;-241061;2017-03-26;Padaria e confeitaria;2025-05-31;8;Maturidade;0;0
CNPJ_08148;14884920;14542;2019-07-08;Correios e entregas expressas;2025-05-31;6;Maturidade;0;4561
CNPJ_08149;2512571;-247166;2022-11-03;Fabricação de caminhões e ônibus;2025-05-31;3;Expansão;254;281
CNPJ_08150;52866947;4498647;2015-12-26;Televisão aberta;2025-05-31;9;Maturidade;62;57
CNPJ_08151;377297;8267;2018-11-27;Fabricação de automóveis;2025-05-31;7;Maturidade;0;347587
CNPJ_08152;711472;-14328;2020-04-15;Produção de alumínio;2025-05-31;5;Maturidade;16487;11618
CNPJ_08153;1717067;87783;2016-09-27;Planos de saúde;2025-05-31;9;Maturidade;0;544
CNPJ_08154;10871838;1060895;2013-08-24;Fabricação de produtos químicos;2025-05-31;12;Declínio;0;107
CNPJ_08155;2110856;125679;2016-05-08;Seguros de vida;2025-05-31;9;Maturidade;1513865;242863
CNPJ_08156;1067591;-88368;2017-06-13;Restaurantes e similares;2025-05-31;8;Maturidade;61;0
CNPJ_08157;183306;-7086;2023-05-06;Comércio atacadista de bebidas;2025-05-31;2;Expansão;0;59
CNPJ_08158;298170;6969;2022-09-09;Planos de saúde;2025-05-31;3;Expansão;998459;243306
CNPJ_08159;123539883;2366213;1997-06-05;Televisão aberta;2025-05-31;28;Declínio;0;0
